"ID","oldid","country","side_a","side_b","cow","incompatibility","terr","begin","end","type","identity","radius","confarea","landarea","confland","rel_scope","distance","maxdist","mindist","disper","pop2000","resource","mountain","forest","border","mindisx","lnmndist","confarex","ln_abs_scope","ln_land_area","lnpop","lnconpro","duration","distx","location","mountx","frstx","lnmountx","lnfrstx","diamond","diadist","gold","golddist","oil","oildist","roadpave","roadtot","pavetot","paveland","roadland","disxsqr","mndisxsq","stabilit","rulelaw","nocorrup","lnd100km","pop100km","lnd100cr","pop100cr","landlock","ciffob95","coastden","intden","densdiff"
10,32,"Afghanistan","Afghanistan","Various organizations",700,2,"",1978,2000,3,1,400,500,652,77,77,122,522,0,0.509999990463257,27,0,66,3,1,1,0,500,6.21460819244385,6.4800443649292,3.29583692550659,0.959037899971008,23,122,4.80402088165283,66,3,4.18965482711792,1.0986123085022,0,NA,0,NA,0,NA,2.79999995231628,21,13.3333330154419,0.429447859525681,3.22085881233215,14884,1,NA,NA,NA,0,0,0,0,1,NA,0,36,-36
20,NA,"Algeria","Algeria","FIS, Expiation and Sin, Exile and Redemption, The Faithful of the Sermon, The Br",615,2,"",1992,2000,3,1,350,385,2382,16,16,265,615,0,0.910000026226044,30,1,16,2,1,1,0,385,5.95324325561523,7.77569580078125,3.40119743347168,0.765621960163116,9,265,5.57973003387451,16,2,2.7725887298584,0.6931471824646,0,NA,0,NA,1,281,71.6999969482422,104,68.9423065185547,3.01007556915283,4.36607885360718,70225,1,-2.42000007629395,-1.10000002384186,-0.879999995231628,5,70,5,71,0,1.10000002384186,175,4,171
30,NA,"Angola","Angola","FLEC",540,1,"Cabinda",1992,1997,3,1,100,30,1247,2,2,447,547,347,0.660000026226044,13,1,10,18,1,347,5.84932470321655,30,3.40119743347168,7.12849617004395,2.56494927406311,0.477126926183701,6,447,6.10255861282349,10,18,2.30258512496948,2.89037179946899,0,NA,0,NA,0,NA,19.2000007629395,77,24.9350643157959,1.53969526290894,6.1748194694519,199809,120409,-1.78999996185303,-1.23000001907349,-0.860000014305115,12,27,14,30,0,NA,19,7,12
31,43,"Angola","Angola, Cuba","UNITA, South Africa, FNLA , Zaire",540,2,"",1975,1989,4,1,600,1130,1247,91,91,385,985,0,0.660000026226044,13,1,10,18,1,1,0,1130,7.02997303009033,7.12849617004395,2.56494927406311,0.986178994178772,15,385,5.95324325561523,10,18,2.30258512496948,2.89037179946899,1,641,0,NA,0,NA,19.2000007629395,77,24.9350643157959,1.53969526290894,6.1748194694519,148225,1,-1.78999996185303,-1.23000001907349,-0.860000014305115,12,27,14,30,0,NA,19,7,12
32,NA,"Angola","Angola","UNITA",540,2,"",1990,1999,3,1,600,1130,1247,91,91,385,985,0,0.660000026226044,13,1,10,18,1,1,0,1130,7.02997303009033,7.12849617004395,2.56494927406311,0.986178994178772,10,385,5.95324325561523,10,18,2.30258512496948,2.89037179946899,1,641,0,NA,0,NA,19.2000007629395,77,24.9350643157959,1.53969526290894,6.1748194694519,148225,1,-1.78999996185303,-1.23000001907349,-0.860000014305115,12,27,14,30,0,NA,19,7,12
33,44,"Angola","Angola, Namibia","UNITA",540,2,"",2000,2000,4,1,600,1130,1247,91,91,385,985,0,0.660000026226044,13,1,10,18,1,1,0,1130,7.02997303009033,7.12849617004395,2.56494927406311,0.986178994178772,1,385,5.95324325561523,10,18,2.30258512496948,2.89037179946899,1,641,0,NA,0,NA,19.2000007629395,77,24.9350643157959,1.53969526290894,6.1748194694519,148225,1,-1.78999996185303,-1.23000001907349,-0.860000014305115,12,27,14,30,0,NA,19,7,12
40,NA,"Argentina","Argentina","ERP , Montoneros",160,2,"",1973,1977,3,0,600,1130,2737,41,41,435,1035,0,0.850000023841858,37,0,28,19,1,1,0,1130,7.02997303009033,7.91461753845215,3.61091780662537,0.888226509094238,5,435,6.07534599304199,28,19,3.33220458030701,2.94443893432617,0,NA,0,NA,0,NA,63.5999984741211,215,29.5813961029053,2.32371211051941,7.85531616210938,189225,1,0.509999990463257,0.319999992847443,-0.280000001192093,12,19,20,30,0,NA,19,12,7
41,49,"Argentina","Argentina","Military faction",160,2,"",1955,1955,3,0,50,10,2737,0,0,0,50,0,0.850000023841858,37,0,28,19,0,1,0,10,2.30258512496948,7.91461753845215,3.61091780662537,0.290928155183792,1,5,1.60943794250488,28,19,3.33220458030701,2.94443893432617,0,NA,0,NA,0,NA,63.5999984741211,215,29.5813961029053,2.32371211051941,7.85531616210938,25,1,0.509999990463257,0.319999992847443,-0.280000001192093,12,19,20,30,0,NA,19,12,7
42,50,"Argentina","Argentina","Military faction",160,2,"",1963,1963,3,0,100,30,2737,1,1,11,111,0,0.850000023841858,37,0,28,19,0,1,0,30,3.40119743347168,7.91461753845215,3.61091780662537,0.429736167192459,1,11,2.39789533615112,28,19,3.33220458030701,2.94443893432617,0,NA,0,NA,0,NA,63.5999984741211,215,29.5813961029053,2.32371211051941,7.85531616210938,121,1,0.509999990463257,0.319999992847443,-0.280000001192093,12,19,20,30,0,NA,19,12,7
50,51,"Azerbaijan","Azerbaijan","Republic of Nagorno-Karabakh, Armenia",373,1,"Nagorno-Karabakh",1992,1994,4,1,100,30,87,34,34,303,403,203,0.569999992847443,8,0,26,11,1,203,5.3132061958313,30,3.40119743347168,4.46590805053711,2.0794415473938,0.76159143447876,3,303,5.71373271942139,26,11,3.25809645652771,2.39789533615112,0,NA,0,NA,0,NA,23,25,92,26.4367809295654,28.735631942749,91809,41209,-0.360000014305115,-0.560000002384186,-1,0,0,0,0,1,NA,0,87,-87
51,52,"Azerbaijan","Azerbaijan","Husseinov military faction",373,2,"",1993,1993,3,1,200,125,87,144,100,158,358,0,0.569999992847443,8,1,26,11,1,1,0,125,4.82831382751465,4.46590805053711,2.0794415473938,1.08114945888519,1,158,5.06259489059448,26,11,3.25809645652771,2.39789533615112,0,NA,0,NA,1,158,23,25,92,26.4367809295654,28.735631942749,24964,1,-0.360000014305115,-0.560000002384186,-1,0,0,0,0,1,NA,0,87,-87
52,53,"Azerbaijan","Azerbaijan","OPON forces",373,2,"",1995,1995,3,1,50,10,87,11,11,0,50,0,0.569999992847443,8,1,26,11,0,1,0,10,2.30258512496948,4.46590805053711,2.0794415473938,0.515591681003571,1,5,1.60943794250488,26,11,3.25809645652771,2.39789533615112,0,NA,0,NA,1,0,23,25,92,26.4367809295654,28.735631942749,25,1,-0.360000014305115,-0.560000002384186,-1,0,0,0,0,1,NA,0,87,-87
60,NA,"Bangladesh","Bangladesh","JSS/SB/Shanti Bahini",771,1,"Chittagong Hill Tracts",1975,1992,3,1,100,30,130,23,23,223,323,123,0.340000003576279,130,0,0,15,1,123,4.81218433380127,30,3.40119743347168,4.86753463745117,4.86753463745117,0.69875156879425,18,223,5.40717172622681,1,15,0,2.70805025100708,0,NA,0,NA,0,NA,19.1000003814697,201.199996948242,9.4930419921875,14.692307472229,154.769226074219,49729,15129,-0.400000005960464,-0.930000007152557,-0.28999999165535,40,37,96,98,0,1.11000001430511,848,968,-120
70,57,"Bolivia","Bolivia","ELN",145,2,"",1967,1967,3,0,250,200,1084,18,18,547,797,297,0.790000021457672,8,0,36,53,1,297,5.69373226165771,200,5.29831743240356,6.98841333389282,2.0794415473938,0.758157432079315,1,547,6.30444860458374,36,53,3.58351898193359,3.97029185295105,0,NA,1,111,1,208,2.5,49.4000015258789,5.06072854995728,0.230627313256264,4.55719566345215,299209,88209,-0.140000000596046,-0.360000014305115,-0.439999997615814,0,0,2,1,1,NA,0,7,-7
71,58,"Bolivia","Bolivia","MNR",145,2,"",1951,1951,3,0,50,10,1084,1,1,0,50,0,0.790000021457672,8,0,36,53,0,1,0,10,2.30258512496948,6.98841333389282,2.0794415473938,0.329486101865768,1,5,1.60943794250488,36,53,3.58351898193359,3.97029185295105,0,NA,0,NA,0,NA,2.5,49.4000015258789,5.06072854995728,0.230627313256264,4.55719566345215,25,1,-0.140000000596046,-0.360000014305115,-0.439999997615814,0,0,2,1,1,NA,0,7,-7
72,59,"Bolivia","Bolivia","Popular Revolutionary Movement",145,2,"",1946,1946,3,0,50,10,1084,1,1,0,50,0,0.790000021457672,8,0,36,53,0,1,0,10,2.30258512496948,6.98841333389282,2.0794415473938,0.329486101865768,1,5,1.60943794250488,36,53,3.58351898193359,3.97029185295105,0,NA,0,NA,0,NA,2.5,49.4000015258789,5.06072854995728,0.230627313256264,4.55719566345215,25,1,-0.140000000596046,-0.360000014305115,-0.439999997615814,0,0,2,1,1,NA,0,7,-7
80,60,"Bosnia and Herzegovina","Bosnia and Herzegovina","Autonomous Province of Western Bosnia",346,1,"Bihac",1993,1995,3,1,50,10,51,20,20,219,269,169,NA,4,0,61,NA,1,169,5.12989854812622,10,2.30258512496948,3.93182563781738,1.3862943649292,0.585627496242523,3,219,5.38907194137573,61,NA,4.11087369918823,NA,0,NA,0,NA,0,NA,14,21.7999992370605,64.2201843261719,27.4509811401367,42.7450981140137,47961,28561,-1.1599999666214,-1.11000001430511,-0.349999994039536,37,37,85,84,0,NA,86,86,0
81,NA,"Bosnia and Herzegovina","Bosnia and Herzegovina","Croatian Republic of Bosnia and Herzegovina, Croatia, Croatian irregulars",346,1,"Croat",1993,1994,4,1,200,125,51,245,100,76,276,0,NA,4,0,61,NA,1,1,0,125,4.82831382751465,3.93182563781738,1.3862943649292,1.22800815105438,2,76,4.33073329925537,61,NA,4.11087369918823,NA,0,NA,0,NA,0,NA,14,21.7999992370605,64.2201843261719,27.4509811401367,42.7450981140137,5776,1,-1.1599999666214,-1.11000001430511,-0.349999994039536,37,37,85,84,0,NA,86,86,0
82,NA,"Bosnia and Herzegovina","Bosnia and Herzegovina","Serbian Republic of Bosnia and Herzegovina, Serbian irregulars, Yugoslavia",346,1,"Serb",1992,1995,4,1,200,125,51,245,100,76,276,0,NA,4,0,61,NA,1,1,0,125,4.82831382751465,3.93182563781738,1.3862943649292,1.22800815105438,4,76,4.33073329925537,61,NA,4.11087369918823,NA,0,NA,0,NA,0,NA,14,21.7999992370605,64.2201843261719,27.4509811401367,42.7450981140137,5776,1,-1.1599999666214,-1.11000001430511,-0.349999994039536,37,37,85,84,0,NA,86,86,0
90,65,"Burkina Faso","Burkina Faso","Popular Front",439,2,"",1987,1987,3,0,50,10,274,4,4,0,50,0,0.439999997615814,11,0,0,50,0,1,0,10,2.30258512496948,5.61312818527222,2.39789533615112,0.410214245319366,1,5,1.60943794250488,1,50,0,3.91202306747437,0,NA,0,NA,0,NA,2,12.5,16,0.729927003383636,4.5620436668396,25,1,-0.519999980926514,-0.349999994039536,-0.370000004768372,0,0,0,0,1,NA,0,38,-38
95,NA,"Burma","Burma","Arakan Insurgents",775,1,"Arakan",1948,1994,3,1,300,289,658,44,44,337,637,37,0.629999995231628,46,0,36,49,1,37,3.61091780662537,289,5.66642665863037,6.48920488357544,3.82864141464233,0.873208165168762,47,337,5.8200831413269,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,1,153,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,113569,1369,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
96,7004,"Burma","Burma","Various Insurgents",775,1,"Mon",1948,1963,3,1,200,125,658,19,19,124,324,0,0.629999995231628,46,0,36,49,1,1,0,125,4.82831382751465,6.48920488357544,3.82864141464233,0.744053244590759,16,124,4.82028150558472,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,15376,1,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
97,7007,"Burma","Burma","NMSP",775,1,"Mon",1990,1990,3,1,200,125,658,19,19,124,324,0,0.629999995231628,46,0,36,49,1,1,0,125,4.82831382751465,6.48920488357544,3.82864141464233,0.744053244590759,1,124,4.82028150558472,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,15376,1,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
98,NA,"Burma","Burma","SSA and SSIA",775,1,"Shan",1960,1970,3,1,300,280,658,43,43,609,909,309,0.629999995231628,46,0,36,49,1,309,5.73334121704102,280,5.63478946685791,6.48920488357544,3.82864141464233,0.868332803249359,11,609,6.4118185043335,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,370881,95481,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
99,7010,"Burma","Burma","SSNPLO, SSRA, MTA, and PSLO",775,1,"Shan",1976,1988,3,1,300,280,658,43,43,609,909,309,0.629999995231628,46,0,36,49,1,309,5.73334121704102,280,5.63478946685791,6.48920488357544,3.82864141464233,0.868332803249359,13,609,6.4118185043335,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,370881,95481,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
100,NA,"Burma","Burma","MTA",775,1,"Shan",1994,1995,3,1,300,280,658,43,43,609,909,309,0.629999995231628,46,0,36,49,1,309,5.73334121704102,280,5.63478946685791,6.48920488357544,3.82864141464233,0.868332803249359,2,609,6.4118185043335,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,370881,95481,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
101,7013,"Burma","Burma","PNDF",775,1,"Kachin",1949,1949,3,1,200,125,658,19,19,1024,1224,824,0.629999995231628,46,0,36,49,1,824,6.71417045593262,125,4.82831382751465,6.48920488357544,3.82864141464233,0.744053244590759,1,1024,6.931471824646,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,1048576,678976,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
102,NA,"Burma","Burma","KIO",775,1,"Kachin",1961,1992,3,1,200,125,658,19,19,1024,1224,824,0.629999995231628,46,0,36,49,1,824,6.71417045593262,125,4.82831382751465,6.48920488357544,3.82864141464233,0.744053244590759,32,1024,6.931471824646,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,1048576,678976,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
103,7016,"Burma","Burma","KNPP",775,1,"Kaya",1957,1957,3,1,100,30,658,5,5,314,414,214,0.629999995231628,46,0,36,49,1,214,5.36597585678101,30,3.40119743347168,6.48920488357544,3.82864141464233,0.524131596088409,1,314,5.74939298629761,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,98596,45796,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
104,7017,"Burma","Burma","KNPP",775,1,"Kaya",1992,1992,3,1,100,30,658,5,5,314,414,214,0.629999995231628,46,0,36,49,1,214,5.36597585678101,30,3.40119743347168,6.48920488357544,3.82864141464233,0.524131596088409,1,314,5.74939298629761,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,98596,45796,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
105,7018,"Burma","Burma","KNPP",775,1,"Kaya",1996,1996,3,1,100,30,658,5,5,314,414,214,0.629999995231628,46,0,36,49,1,214,5.36597585678101,30,3.40119743347168,6.48920488357544,3.82864141464233,0.524131596088409,1,314,5.74939298629761,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,98596,45796,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
106,NA,"Burma","Burma","KNU and KNDO",775,1,"Karen",1948,2000,3,1,200,125,658,19,19,92,292,0,0.629999995231628,46,0,36,49,1,1,0,125,4.82831382751465,6.48920488357544,3.82864141464233,0.744053244590759,53,92,4.52178859710693,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,8464,1,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
107,NA,"Burma","Burma","BCP, leftist organisations",775,2,"",1948,1988,3,0,500,785,658,119,100,377,877,0,0.629999995231628,46,0,36,49,1,1,0,785,6.66568374633789,6.48920488357544,3.82864141464233,1.02719581127167,41,377,5.9322452545166,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,1,0,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,142129,1,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
108,7028,"Burma","Burma","ABSDF",775,2,"",1991,1992,3,0,NA,NA,658,NA,NA,NA,NA,NA,0.629999995231628,46,0,36,49,NA,NA,NA,NA,NA,6.48920488357544,3.82864141464233,NA,2,NA,NA,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,NA,NA,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
109,7064,"Burma","Burma","SSA, SURA, SSNA",775,1,"Shan",1997,1999,3,1,300,280,658,43,43,609,909,309,0.629999995231628,46,0,36,49,1,309,5.73334121704102,280,5.63478946685791,6.48920488357544,3.82864141464233,0.868332803249359,3,609,6.4118185043335,36,49,3.58351898193359,3.89182019233704,0,NA,0,NA,0,NA,3.40000009536743,28.2000007629395,12.0567378997803,0.516717314720154,4.2857141494751,370881,95481,-0.970000028610229,-0.839999973773956,-1.10000002384186,26,32,28,35,0,1.10000002384186,85,63,22
115,68,"Burundi","Burundi","Military faction",516,2,"",1965,1965,3,1,50,10,26,38,38,0,50,0,0.28999999165535,7,0,75,13,0,1,0,10,2.30258512496948,3.25809645652771,1.94591009616852,0.706727147102356,1,5,1.60943794250488,75,13,4.31748819351196,2.56494927406311,0,NA,0,NA,0,NA,1,14.3999996185303,6.94444465637207,3.8461537361145,55.3846168518066,25,1,NA,-0.879999995231628,NA,0,0,0,0,1,1.14999997615814,0,244,-244
116,69,"Burundi","Burundi","Ubumwé, Palipehutu, CNDD, Frolina, CNDD-FDD",516,2,"",1990,1992,3,1,100,30,26,115,100,82,182,0,0.28999999165535,7,0,75,13,1,1,0,30,3.40119743347168,3.25809645652771,1.94591009616852,1.04392170906067,3,82,4.40671920776367,75,13,4.31748819351196,2.56494927406311,0,NA,0,NA,0,NA,1,14.3999996185303,6.94444465637207,3.8461537361145,55.3846168518066,6724,1,NA,-0.879999995231628,NA,0,0,0,0,1,1.14999997615814,0,244,-244
117,NA,"Burundi","Burundi","Ubumwé, Palipehutu, CNDD, Frolina, CNDD-FDD",516,2,"",1995,2000,3,1,100,30,26,115,100,82,182,0,0.28999999165535,7,0,75,13,1,1,0,30,3.40119743347168,3.25809645652771,1.94591009616852,1.04392170906067,6,82,4.40671920776367,75,13,4.31748819351196,2.56494927406311,0,NA,0,NA,0,NA,1,14.3999996185303,6.94444465637207,3.8461537361145,55.3846168518066,6724,1,NA,-0.879999995231628,NA,0,0,0,0,1,1.14999997615814,0,244,-244
120,NA,"Cambodia","Cambodia","Khmer Rouge",811,2,"",1967,1969,3,0,200,125,177,71,71,263,463,63,NA,12,0,1,69,1,63,4.14313459396362,125,4.82831382751465,5.17614984512329,2.4849066734314,0.932800233364105,3,263,5.57215404510498,1,69,0,4.23410654067993,0,NA,0,NA,0,NA,4.09999990463257,35.7000007629395,11.4845933914185,2.31638407707214,20.169490814209,69169,3969,NA,-0.239999994635582,NA,22,25,36,69,0,NA,63,55,8
121,NA,"Cambodia","Cambodia","Khmer Rouge, FUNCINPEC, KPNLF, KR/PDK",811,2,"",1979,1998,3,0,200,125,177,71,71,263,463,63,NA,12,0,1,69,1,63,4.14313459396362,125,4.82831382751465,5.17614984512329,2.4849066734314,0.932800233364105,20,263,5.57215404510498,1,69,0,4.23410654067993,0,NA,0,NA,0,NA,4.09999990463257,35.7000007629395,11.4845933914185,2.31638407707214,20.169490814209,69169,3969,NA,-0.239999994635582,NA,22,25,36,69,0,NA,63,55,8
122,77,"Cambodia","Cambodia","KNUFNS, Vietnam",811,2,"",1978,1978,4,0,200,125,177,71,71,263,463,63,NA,12,0,1,69,1,63,4.14313459396362,125,4.82831382751465,5.17614984512329,2.4849066734314,0.932800233364105,1,263,5.57215404510498,1,69,0,4.23410654067993,0,NA,0,NA,0,NA,4.09999990463257,35.7000007629395,11.4845933914185,2.31638407707214,20.169490814209,69169,3969,NA,-0.239999994635582,NA,22,25,36,69,0,NA,63,55,8
123,NA,"Cambodia","Cambodia, USA, South Vietnam","FUNK, North Vietnam",811,2,"",1970,1975,4,0,200,125,177,71,71,263,463,63,NA,12,0,1,69,1,63,4.14313459396362,125,4.82831382751465,5.17614984512329,2.4849066734314,0.932800233364105,6,263,5.57215404510498,1,69,0,4.23410654067993,0,NA,0,NA,0,NA,4.09999990463257,35.7000007629395,11.4845933914185,2.31638407707214,20.169490814209,69169,3969,NA,-0.239999994635582,NA,22,25,36,69,0,NA,63,55,8
130,84,"Cameroon","Cameroon","Military faction",471,2,"",1984,1984,3,0,50,10,465,2,2,0,50,0,0.28999999165535,12,0,18,77,0,1,0,10,2.30258512496948,6.1420373916626,2.4849066734314,0.374889463186264,1,5,1.60943794250488,18,77,2.89037179946899,4.34380531311035,0,NA,0,NA,0,NA,4.19999980926514,34.2999992370605,12.2448978424072,0.903225779533386,7.37634420394897,25,1,-0.720000028610229,-1,-1.11000001430511,10,15,13,18,0,1.24000000953674,44,27,17
140,NA,"Chad","Chad","MDD (-FANT), CSNPD, CNR, FNT, FARF, MDJT",483,2,"",1991,2000,3,1,700,1540,1259,122,100,533,1233,0,0.699999988079071,7,0,9,26,1,1,0,1540,7.33953762054443,7.1380729675293,1.94591009616852,1.02822399139404,10,533,6.27852153778076,9,26,2.19722461700439,3.25809645652771,0,NA,0,NA,0,NA,0.270000010728836,33.4000015258789,0.808383226394653,0.0214455910027027,2.65289902687073,284089,1,-0.740000009536743,-0.829999983310699,-0.589999973773956,0,0,0,0,1,1.35000002384186,0,5,-5
141,NA,"Chad","Chad","Military faction , MOSANAT, Islamic Legion",483,2,"",1989,1990,3,1,350,385,1259,31,31,654,1004,304,0.699999988079071,7,0,9,26,1,304,5.71702766418457,385,5.95324325561523,7.1380729675293,1.94591009616852,0.834012687206268,2,654,6.4831075668335,9,26,2.19722461700439,3.25809645652771,0,NA,0,NA,0,NA,0.270000010728836,33.4000015258789,0.808383226394653,0.0214455910027027,2.65289902687073,427716,92416,-0.740000009536743,-0.829999983310699,-0.589999973773956,0,0,0,0,1,1.35000002384186,0,5,-5
142,90,"Chad","Chad","Various groups",483,2,"",1965,1988,3,1,500,785,1259,62,62,476,976,0,0.699999988079071,7,0,9,26,1,1,0,785,6.66568374633789,7.1380729675293,1.94591009616852,0.933821201324463,24,476,6.16541767120361,9,26,2.19722461700439,3.25809645652771,0,NA,0,NA,0,NA,0.270000010728836,33.4000015258789,0.808383226394653,0.0214455910027027,2.65289902687073,226576,1,-0.740000009536743,-0.829999983310699,-0.589999973773956,0,0,0,0,1,1.35000002384186,0,5,-5
145,93,"Chile","Chile","Military faction",155,2,"",1973,1973,3,0,100,30,749,4,4,63,163,0,0.870000004768372,15,0,58,22,1,1,0,30,3.40119743347168,6.61873912811279,2.70805025100708,0.513873934745789,1,63,4.14313459396362,58,22,4.06044292449951,3.09104251861572,0,NA,0,NA,0,NA,11,79.8000030517578,13.7844610214233,1.46862483024597,10.6542053222656,3969,1,0.449999988079071,1.0900000333786,1.02999997138977,66,53,68,53,0,NA,15,26,-11
